index,0
Cumulative Deep Drainage(mm),47.02567072086894
Cumulative N Leaching (kg/ha),1.4310897381503578
"Cumulative mineralization, 0.0 m - 0.3 m soil layer (kg/ha)",28.088532829934255
"Cumulative mineralization, 0.3 m - 0.6 m soil layer (kg/ha)",9.18112620133937
Residual soil profile nitrate (kg/ha),48.217555850694666
Residual soil profile ammonium (kg/ha),2.7901782881682573
Cumulative irrigation (mm),469.32503334428327
Cumulative N fertilization (kg/ha),165.0
